review,sentiment,prediction
  比 我 的 14 寸 华硕 轻 很多 ， 放在 随身 包包 里 也 不 吃力   电池 时间 比较 长 ， 如果 出门 看看 片子 ， 或者 上 夜班 ， 基本 不用 带 适配器    ,1,0
豪华 阁 的 客房 和 普通 客房 差距 较大 ， 普通 客房 都 显得 比较 陈旧 ， 经常 听说 外国 客人 遇到 房间 免费 升级 ， 中国 人 倒 是 没有 遇到 过 ！      ,1,0
喜来登 饭店 确实 不错 ， 是 标准 的 五星级 饭店 。 由于 工作 原因 ， 我 经常 要 晚上 22 点 入住 酒店 。 喜来登 接受 客户 的 信用卡 担保 ， 保留 房间 。 非常 好 ！     喜来登 的 位置 不错 ， 就 在 天府广场 的 北侧 ， 绝对 的 市中心 。 旁边 有个 体育场 。 周边 的 购物 场所 较 少 ， 必须 去 人民广场 ， 或者 春熙路 购物 街 。 住 喜来登 ， 可以 在 市区 转转 ， 看看 成都 的 景色 。 如果 想 方便 出 城 ， 那么 还是 住 南二环 的 凯宾斯基 好 了 ， 那里 靠近 机场 高速 。     喜来登 是 Starwood 成员 ， 可以 积累 分数 。 早餐 也 非常 好吃 。 房间 的 环境 、 设备 都 非常 好 。 服务态度 非常 好 。 我 以后 还会 选择 喜来登 。     入住 喜来登 之前 的 一天 ， 我 住 在 锦江 宾馆 。 锦江 宾馆 的 官僚 风气 太 严重 了 。 我 列举 一下 锦江 饭店 的 问题 ：     1 、 不 接受 信用卡 担保 。 这 完全 不 符合 五星级 标准 ， 更 不 符合 国际标准 。 如果 客人 22 点 入住 ， 怎么办 ？     2 、 早餐 9 点 30 分 就 结束 了 。 一般 的 饭店 都 是 10 点 结束 。     3 、 服务员 的 态度 差劲 ， 好像 国营企业 的 服务员 。     4 、 网速 太慢 了 。     我 实在 想 不 明白 ： 为什么 锦江 宾馆 不 接受 信用卡 担保 。 这 严重 影响 了 客人 的 利益 。     建议 大家 抵制 锦江 宾馆 这种 不 负责人 的 饭店 。      ,1,0
  庆 11 周年 14 英寸 本限 金牌 抢购 2999 元 ! 这样 的 价格 ， 这样 可爱 的 本子 ， 除了 激动 还有 什么    ,1,0
儿子 回家 时 ， 我 把 书 拿 出来 和 他 一起 找 ， 小家伙 很 厉害 ， 不起眼 的 物品 我 都 没 找到 被 他 一下 就 找到 了 （ 真的 别太 低估 小孩 的 能力 ） ， 这下 更 来劲 了 ， 更 兴奋 了 ， 吵 着 要 我 给 他念要 找 的 东西 （ 下个月 满 四岁 ， 还 不 识字 ） ， 吃饭 的 时候 都 不 舍得 放下 ， 看到 儿子 这么 喜欢 真 开心 ！ 其实 我 自己 也 很 喜欢 ， 晚上 等 儿子 睡着 了 ， 我 一个 人 还 找 了 一会 呢 ， 但 觉得 还是 和 儿子 一起 玩 更 甜蜜 ， 头 挨 在 一起 ， 人 粘 在 一起 ， 心 也 贴 在 一起 。,1,0
不过 ， 对于 一些 阴谋 论调 ， 将信将疑 ， 网上 一 搜 ， 大家 议论纷纷 ， 我 想 写 的 最 详尽 的 当属 天涯 的 这篇 了 吧 http : / / cache . tianya . cn / publicforum / content / develop / 1 / 140524 . shtml 学术 争鸣 是 好事 ， 不过 回头 想想 ， 这 本书 的确 有点 小说 版 的 正史,1,0
  装 系统 一 开始 不太懂 ！ 有点 麻烦 知道 了 后 ！ 感觉 很 简单 ！ ！ ！ 不错 ！ ！ ！    ,1,0
帮别人 买 的 。 拿到 书后 我 粗略 看 了 一下 ， 觉得 还 挺 好 。 真的 是 由浅入深 — — 第一 部分 是 很 基础 的 对话 练习 ， 接着 设计 了 完形填空 和 阅读 理解 的 练习 ， 最后 一部分 是 阅读 常见 谚语 、 成语 。 内容 比较简单 ， 适合 基础 不好 但 又 想 提高 阅读 能力 的 学生 ， 或 初级 自学者 。 如果 能 认真 利用 这 本书 ， 是 对 提高 阅读 能力 有 帮助 的 。 建议 ： 要是 还 出 有 提高 版 就 好 了 ， 让 学生 学完 这本 后 ， 继续 提升 能力 。,1,0
刚刚 买回来 的 时候 发现 书上 写 着 终结 ， 还 以为 这 本书 是 最后 一本 ， 点知 不是 的 。 幸好 还 买 了 第六 本 ， 不是 的话 都 不 知道 结果 呢 。 在 这 本书 知道 陵容 的 真面目 ， 真是 吓了一跳 。 她 怎么 可以 这样 对 她 真是 待 她 的 姐妹 呢 。 她 怎 可以 忘记 当年 他 父亲 被 甄寰 救 的 事 呢 ？ 权利 果然 是 每个 人 都 想要 的 ， 特别 是 在 后宫 这种 地方 ， 没有 皇上 的 恩赐 ， 权利 、 地位 就是 最大 的 ， 也 是 这种 东西 才能 保住 自己 。 后宫 真是 恐怖 。,1,0
很早 之前 就 买 了 《 不 一样 的 卡 梅拉 》 第一辑 ， 那 时候 女儿 还 没学 多少 字 ， 都 是 我 反复 的 给 她 读 的 。 六 一来 了 ， 想 送给 她 一样 很 特别 的 礼物 ， 正好 看到 了 《 不 一样 的 卡 梅拉 》 第二辑 ， 就 送给 她 做 节日 礼物 了 。 女儿 拿到 书 ， 马上 兴高采烈 的 看起来 ， 一口气 把 三本 都 看 了 ， 还 向 我 说书 里 的 故事 ， 评论 它们 之中 发生 的 事情 。 很 希望 能 一直 继续 看到 卡 梅拉 一家 和 他们 的 朋友 之间 发生 的 故事 ！,1,0
  机子   CPU 速度 挺快 的 ，   开 了 20 多个 网页 ，   sql   server   2008   开着 ，   visual   studio2008   开着 ，   机子 还是 非常 的 快 ，   没 的 说 了    ,1,0
通过 携程 预订 ， 入住 3 天 ， 感觉 价格 和 房间 差距 较大 ， 房间 陈旧 、 卫生间 较 小 、 特别 是 电视机 那 叫 一个 破 哦 ， 估计 成都 的 招待所 都 没有 这样 的 电视机 了 。 早餐 不错 ， 服务 没有 体会 到 。 房间 价格 在 158 元 / 间 应该 差不多 了 。      ,1,0
7 月 23 日 - 26 日住 了 三晚 ， 338 的 大床 房 ， 床 是 2 米 * 2 米 的 ， 超爽 ， 其它 房间内 设施 一般 ， 稍微 陈旧 了 一点 ， 不过 影响 不 大 ， 跟 破旧 还 差得远 ！ 整体 感觉 这个 价位 还 基本 可以 ， 不过 要是 跟 酒店 四星 的 牌子 比 ， 最多 也 就是 三星 标准 而已 ！     有 一个 问题 请 酒店 方 注意 ， 不 知道 我 这个 是 个案 还是 普遍现象 — — 房间 里 的 电话 竟然 不能 用 ， 连 市话 都 要 收费 ， 而且 还要 交 押金 后 才 开通 ， 这点 来讲 是 我 在 酒店 里头 一次 遇见 ， 确实 有点 夸张 。 既然 开通 ， 干脆 把 电话 撤 了 算了 ， 免得 看着 碍眼 。     宾馆 反馈   2008 年 8 月 11 日   ：   感谢您 选择 入住 我们 宾馆 及 为 我们 提出 的 宝贵意见 。 对 您 提出 的 意见 我们 也 将 及时 做出 整改 。 我们 已 向 领导 反映 领导 也 及时 做出 批示 ， 以后 入住 商务 房型 的 客人 市内电话 一律 免费 。 希望 您 下次 还 能 选择 入住 我们 宾馆 ， 再 给 我们 提出 更 多 宝贵 的 意见 ， 只有 这样 我们 宾馆 才 会 不断 提升 。 最后 ， 再次 感谢您 ！      ,1,0
看 了 这 本书 ， 拜托 各位 新 贵族 们 ， 拜托 各位 小资 ， 拜托 各位 中产阶级 ， 拜托 那些 海归 们 ， 别 再 抱 着 所谓 红酒 雪茄 名表 普罗旺斯 的 草来 彰显 您 在 社会 的 地位 和 品质 了 。 如果 按照 《 长物志 》 的 方式 来 生活 ， 您 的 生活品质 可 真是 够呛 啊 。 所以 ， 《 长物志 》 ， 很 东方 ， 很 中国 ， 这 本书 为 国人 ， 为 华人 描绘 了 一幅 现实生活 与 精神 世界 水乳交融 的 图景 。 由此 我们 知道 ， 原来 咱们 的 老祖宗 们 ， 可比 现在 那些 家伙 会 玩 多 了 。,1,0
  我 得意 的 笑 ， 我 得意 的 笑 ， 居然 是 完美 屏 ， 我 受不了 ， 呵呵 ， 太好了 ， 人品 就是 好 ！    ,1,0
  第一天 下单 付款 ， 第二天 就 送到 ， 可能 是 有 现货 的 缘故 吧 ， 顶一下 ！    ,1,0
"没有 想到 开封 这个 地方 . 居然 有 服务 这样 好 的 宾馆 。     酒店 人员 的 培训 是 很 到位 了 。 服务 和 我 经历 过 的 一些 五星级 酒店 差不多 了 。 果然 是 市委 招待所 的 班子 .     缺点 就是 我们 住 的 哪个 房间 , 设施 有点 陈旧 .     交通 很 便利 . 从 酒店 步行 5 分钟 就 到 了 最 繁华 的 开封 的 小吃 一条街 .      ",1,0
1 ） 交通 便利 ， 到津滨 高速 入口 5 分钟 的 车程     2 ） 对面 就 有 不错 的 饭店 ， 而且 距离 超市 也 不远     3 ） 房间内 设施 一般 ， 卫生间 装修 比较 粗糙 ， 浴盆 的 地漏 不 畅      ,1,0
房间 很 不错 ， 到底 是 在 比较 偏僻 的 九龙城 ， 所以 房间 就是 比 市区 里面 的 大上 好多 。     如果 不是 时间 很 赶 的 游客 ， 推荐 这家 酒店 。 就是 要 考虑 到 每天 都 会 增加 12 元 港币 的 小巴 费用 。      ,1,0
  A 面 很亮 ， 早上 当 镜子 用 了 一下 。 风扇 声音 很小 。 散热 也 很 好 。 装 系统 的 时候 必须 先 把 C盘 格式化 ， 克隆版 的 XP 要 注意 了 。 现在 在 下 驱动 。    ,1,0
  4399 元 购入 ， 联想 的 售后 比较完善 ， 而且 做 了 这么 多年 的 笔记本 ， 质量 应该 有 保障 的 ！    ,1,0
之所以 发现 民国 这 段 历史 光怪陆离 ， 非常 感兴趣 ， 还是 因为 看紫釵 恨 的 长篇 网络小说 《 长风 》 ， 里面 描述 的 乱世 之中 ， 各方 勾心斗角 、 嘻笑怒骂 、 啼笑皆非 的 场景 让 人 实在 忍俊不禁 ， 不时 捧腹大笑 。 正是 因为 看 小说 ， 看 得 拍案叫绝 ， 才 发现 原来 民国 这 段 历史 居然 也 是 如此 有趣 ， 发人深省 。 建议 大家 先 仔细阅读 《 长风 》 ， 然后 再 看 此书 ， 两相 映照 ， 相映成趣,1,0
同 其他 的 企业 管理 书 不 一样 ， 作者 是 以 小说 的 形式 告诉 你 在 企业 中该 做 什么 ， 不该 做 什么 ， 怎么 做 ， 尺度 如何 。 条分缕晰 ， 在理 ， 又 不会 有 老子 教训 儿子 的 感觉 ， 和 主人公 一起 经历 风浪 ， 一起 成长 ， 作者 所说 的 也 尽在不言中 了 ， 易于 让 人 接受 ， 不致 产生 抵触情绪 . 是 一本 关于 如何 做好 一名 员工 的 好书 。 不过 作者 关于 爱情 的 描写 却 累赘 了 些 ， 我 看 完 通篇 也 不 知道 拉拉 什么 时候 喜欢 上 王伟 的 ， 有点 失望 ~,1,0
可以 说 是 金华 最好 的 宾馆 了 ， 但 不是 性价比 最高 的 。     金华 没有 比 它 好 的 ， 但是 同 星级 的 不是 最好 ， 还 过 的 去 吧 ， 价格 高 了 点      ,1,0
"这里 的 早餐 是 我 看到 的 最差 的 一个 , 基本上 没什么 吃 的 , 就 看到 服务员 在 不 听 的 加 白粥 , 下次 在 来 我 是 不会 住 在 这里 的      ",1,0
还 不错 ， 就是 比较 难 找 ， 因为 长宁路 太长 了 。     打车 的话 ， 司机 一般 也 找 不到 ， 浪费 了 很多 时间 。      ,1,0
"  觉得 还好 , 很 不错 的 电脑 , 20 号 配货 给 我 , 然而 20 号 那天 降价 为何 没帮 我 保值 ? 21 号 又 返现 500 , 我 真晕 了 .    ",1,0
"非常感谢 携程 工号 84392 的 客服 人员 , 帮助 妥善解决 了 由 客人 自己 信用卡 担保 的 失误 , 没有 及时 告知 的 事件 .     下次 有 机会 会 再次 光临 本 宾馆 , 支持 携程      ",1,0
  超低 的 价格 ， 一 开始 还 有点 不太 相信 ， 比 中关村 报价 还 低 那么 多 ， 等 拿到 货 以后 才 知道 一切都是 真的 。    ,1,0
"去 之前 在 携城 上 预定 的 是 豪华 行政 单间 ， 打 完折 是 380 元 ，   到 了 那里 接机 服务 还 算 不错 ， 蛮 准时 的 。 司机 也 应 我 要求 先 把 我 送到 另外 一个 我要 去 的 地方 ， 而 不是 直接 去 酒店 check   in 。 他们 同时 也 帮 我 做 了 房间 预留 。 办完 事 16 ： 00 点 我 进 的 酒店 。 进 了 房间 以后 发现 房间 很小 根本 没有 网上 说 的 25cm2 ,   大家 可以 看 我 贴上去 的 照片 ， 床 是 一面 贴着 墙 的 。 因为 这 与 我 预定 的 信息 不符 ,   于是 打电话 去 前台 询问 ， 前台 竟然 说 我定 的 是 三星 标准 的 豪华 行政 单间 ， 现在 给 我 的 是 五星 标准 的 单人间 ， 还 讽刺 地说 “ 如果 你 对 面积 有 一味 的 追求 可以 帮 你 换回来 。 ” 态度 很 不 客气 。 就算 你 房价 是 一样 的 ， 在 给 客人 换房 之前 至少 也 应该 打个招呼 吧 ， 这是 最起码 的 尊重 。 何况 他们 所谓 的 五星 根本 不 符合 五星 标准 。 房间 小 就 不 说 了 ， 洗浴 品 只有 洗发水 ， 没有 浴袍 ， 茶水 篮里 仅 有 一包 绿茶 。 卫星频道 大概 5 个 吧 。     如果 大家 要 去 连云港 ， 我 建议 大家 住 明珠 万豪 ， 虽然 离 市区 稍微 远 一点 ， 但是 服务 和 环境 设施 要 好 的 多 。 服务员 也 很 亲切 ， 符合 他们 对外 挂牌 的 准 五星 水平 。 虽然 加上 明珠 香榭 （ 没住 过 ） ， 3 家 明珠 同属 一个 老板 。 但 感觉 真的 差 很多 。              ",1,0
  到 收货 了 ， 很快 就 装好 系统 ， 用 起来 感觉 还错 ， 还 没 发现 什么 问题 。    ,1,0
杭州 西溪 ， 国家级 的 湿地 公园 ， 2008 贺岁 的 的 一部 《 非诚 勿扰 》 把 它 带给 了 全国 人民 。 作为 杭州人 ， 它 的 出现 实在 没有 引起 很大 的 注意 ， 因为 它 的 前身 是 满 是 鱼塘 、 火柿 的 水网 地带 ， 开发 成 湿地 公园 ， 原来 它 的 历史 是 这么 久远 的 ， 五千年 的 历史 真的 是 什么 地方 都 可以 挖掘出 大量 人文 的 东西 。,1,0
【 荐 书 】 第五章 有关 木材 、 石材 、 附录 四 的 明式 家具 实例 增补 是 彩页 的 ， 不过 王老 也 在 书 中 明确 第五章 材质 部分 是 在 表明 其 色泽 和 纹理 的 多样化 。 要 获得 比较 全面 的 认识 ， 作出 比较 准确 的 判断 ， 只有 靠 多 看 实物 ， 多 做 比较 。 仅凭 几张 彩色图片 学会 鉴别 是 很 难 如愿 的 。 421 、 422 彩页 是 未 裁开 的 ， 裁 开时 要 小心 不要 轻易 居中 裁开 否则 会 破坏 折叠 好 的 彩图 。,1,0
好像 第二次 入住 了 ， 这次 的 标间 环境 不好 ， 房间 感觉 不台 干净 ， 电视机 也 不好      ,1,0
1 . 房间 设施 看得出来 是 比较 久远 了 ， 但 非常 非常 干净 ， 润肤霜 、 沐浴露 和 洗发膏 质量 都 不错 ， 比 很多 5 星要 好 ， 且 味道 很 好闻     2 . 地理位置 就是 坐落 在 商业中心 ， 【 强烈推荐 】 出 了 酒店 大门 往 左绕 到 酒店 后面 的 小 路上 ， 有 一家 【 章鱼 小丸子 】 ， 他家 的 鸡肉 串 和 小丸子 非常 好吃 ， 只是 门面 非常 小 ， 生意 非常 好 。              ,1,0
如同 大家 所说 的 ， 整个 宾馆 有 一股 霉味 ， 估计 是 地毯 和 不 密闭 不能 开窗 的 问题 ， 如果 对 房间 气味 有 要求 的 网友 绝对 不要 入住 此 酒店 。 不过 该 酒店 位于 海口市 中心 ， 购物 较 方便 。      ,1,0
设施 陈旧 ， 感觉 不想 05 年 装修 过 的 样子 。 卫生间 也 较 一般 。 不过 三星 也 就 这样 了 。 床 太短 ， 我 不算 很 高 吧 。 稍微 往下 躺 了 些 脚 居然 悬空 在 床外 。 床头柜 有个 小 收音机 很 有 特色 ， 商务 房有 电脑 ， 网速 也 很 不错 。 我 住 的 是 靠 角落 的 房间 感觉 噪音 不算 很大 。      ,1,0
在 中國 旅行 十幾年   首次 住 到 服務 如此 到位   很 好 的 酒店   很 仔細熱 誠   注重 細節   主動 的 為 住客 提供 服務   主管 郝 先生 更是 親切   感覺 上 遠 比 五星 級 的 酒店 更佳   極力 的 推薦 大家 來住 這裡   絕對 超乎 你 能 想像 的 好 服務   個 人 認為 住過 中國 所有 的 酒店   這間 是 最好 的      ,1,0
游泳池 和 洗浴 中心 在 一起 ， 感觉 怪怪 。 不如 郑州 的 皇冠 ， 中国 特色 十分 浓烈 的 东西 还是 跟 西方 连锁 酒店 的 品牌 分开 好      ,1,0
"看 评论 有 的 说书 太小 ， 不值 ; 有 的 嫌 大带 起来 不 方便 , 个人 量 了 下 尺寸 : 书横 宽 14 厘米 ， 竖长 16 厘米 ， 厚 1.4 厘米 书 的 封面 和 内里 排版 都 很 喜欢 , 纸张 效果 感觉 和 美丽 英文 系列 的 一样 , 没 办法 ， 个人 喜欢 视觉效果 ，   呵呵 看 了 两篇 ， 冰心 先生 的 翻译 真的 很棒 像 有位 读者 评论 的 ， 里面 有 错别字 ， 这到 是 真的 ， 如 60 篇 , 应该 是 ? 空 ? 贝壳 , 但 文章 里 是 ? 宝 ? 贝壳 , 不过 不 影响 阅读 , 自己 都 能 明白 ， 估计 是 校对 的 不 仔细",1,0
  到手 的 是 完美 屏 ， 不过 可视 ( 清晰 ) 角度 比较 小 ， 不知 是不是 笔记本 屏幕 的 通病   拿到 手后 按照 说明书 三放三充 （ 说 的 是 三 充三放 ， 但 打开 就是 93% 的 电 ） ， 放电 的 时候 开着 无线 放歌 ， 估计 能 有 4 个 小时 左右 吧 ， 真的 超出 了 我 的 预期 。   重量 也 比 想象 中轻些 ， 中等水平 吧   没有 什么 多余 的 乱七八糟 的 东西 ， 特别 是 音量 调节 钮是 按键 的 而 不是 触摸式 ， 触摸式 完全 不 实用    ,1,0
酒店 位置 没说的 ， 很 好 ! 就是 大堂 稍微 小气 了 点 ， 还有 房间 的 设施 也 老旧 了 一点 ， 比起 刚 开业 时 的 那种 感觉 逊色 了 很多 ， 不过 还是 挺 喜欢 这家 酒店 !      ,1,0
"  性价比 高 , 键盘 很合手 , 电池 强 无线 打开 6 小时 , 用 外置 光驱 装上 XP , 用 原带 的 驱动 盘 安装 驱动 . 只有 声卡 没有 装 上 , 手工 下载安装 后 , 一切正常 . 装 了 常用软件 速度 很快 . 真的 很值 , 准备 再 买 一台    ",1,0
"房间内 设施 还 不错 , 不过 浴室 的 淋浴 喷头 不好 用 , 水量 不可 调节 , 出水 较散 , 有些 不 象 四星级 的 标准 . 周边环境 尤其 是 酒店 后边 环境 不太好 , 大堂 也 太小 了 吧 .      ",1,0
好 的 小说 往往 没什么 答案 ， 《 门第 》 自始至终 ， 都 在 顽强 地 告诉 读者 因为 什么 由于 什么 。 这 自然 不是 说 它 过于 浅显 ， 算不上 一本 好 小说 ， 还 够不上 纯文学 的 严格 标准 ， 事实上 ， 很多 困惑 说 与 不 说 ， 讨论 不 讨论 ， 结果 都 一样 ， 有 答案 就是 没 答案 ， 没 答案 恰恰 就是 答案 。 文学 解决不了 什么 实际 的 问题 ， 不是 教科书 ， 艺术 就是 现实 的 一种 回光返照 ， 都市男女 在 择偶 前 ， 临时 抱佛脚 翻阅 一下 这 本书 ， 显然 不是 什么 坏事 。,1,0
刚才 提到 的 如家 快捷酒店 ， 应该 是   如 家   深圳 火车站 店 ， 在 渔民 村小 区内 。      ,1,0
  质量 很 好 ， 散热 很 好 ， 3 - 4 小时 ， 温热 。 vista 系统 不用 重新 装 ， 参考 联想 中 的 提问 解答 ， 可以 屏蔽掉 很多 功能 ， 提高 速度 ， 最终 效果 和 xp 开机 速度 差不多 ， 2g 标配 + 1g 赠送 的 内存 ， 也 够用 了 。 注意 在 关闭 启动项 的 时候 ， 侦测 震动 的 那个 功能 不要 关 ， 那个 是 保护 硬盘 的 。 卖 咖啡 不要 装 ， office 试用版 不要 装 。 硬盘 用 第三方 软件 分 ， 否则 只能 释放 出 89g 。 原装 鼠标 相当 好 ， 就是 小 了 点 。    ,1,0
"荐 书 : 朱元璋 是 一个 将 皇权 发挥 到 极致 的 一个 皇帝 , 但是 我 想 这 跟 他 的 经历 有关 , 虽然 自 小聪明 \ 机灵 , 但 却 读书 不 多 , 而且 经历 坎坷 , 这 就 养成 了 他 复杂 的 性格 , 沉稳 , 坚韧 , 暴戾 , 多疑 , 越是 权利 大 , 越是 暴露无遗 .",1,0
座落在 华侨城 ， 环境优美 ， 房间 也 大 ， 服务 按 ５ 星级 标准 还 应 再 提高      ,1,0
  钢琴 烤 漆面 感觉 很 好 ， 键盘 质感 要 不 上 一款 的 宏基 要 好 ， 也 不是 太重    ,1,0
"房间 很 好 ， 符合 五星级 的 标准 。 酒店 离 沟口 及边 边 街 都 比较 近 ， 是 去 九寨沟 旅游 的 最佳 选择 。     补充 点评   2008 年 7 月 21 日   ：   地震 对 该 酒店 没有 任何 影响 。     宾馆 反馈   2008 年 7 月 24 日   ：   谢谢您 的 点评 , 欢迎 下次 下榻 我 酒店 ! 我们 将 为 您 提供 更 周到 的 服务 及 优质 的 产品 .      ",1,0
我 住 的 是 特色 标间 ， 所谓 特色 ， 是 有些 类似 家 的 感觉 。 寝具 不是 单调 的 白色 ， 是 条纹 和 大 格子 的 ， 感觉 很 温馨 。 圈儿 椅 的 靠垫 是 卡通 的 加菲猫 头 ， 明黄 的 颜色 有点 扎眼 ， 和 周围 配在一起 感觉 有点 不 协调 。     客房 硬件 评价 3.5 分 。 加湿器 、 烫衣 板 、 电熨斗 、 吹风机 、 小 冰箱 等 俱全 。 缺点 ： 液晶电视 固定 在 墙上 ， 位置 不好 。 一是 遮挡 了 一个 电源插座 ； 二是 与 桌子 搭配 不当 。 桌子 （ 与 冰箱 柜 一体 ） 在 电视 下方 ， 如果 坐在 桌子 旁 上网 或 工作 学习 ， 正好 挡住 了 电视屏幕 。 错开 坐 ， 正好 是 冰箱 柜 ， 腿脚 伸不开 。              ,1,0
  降价 太快 ~     早 找到 就 多 等 几天 了     才 一个月 就 降 了 500   现在 还 送 无线 路由器 。 哭 ~ ~ ~    ,1,0
我定 的 是 大床 房间 ， 房间 够 大 ， 如果 没有 其他 需求 睡觉 是 够 了 ， 床 舒服 。     洗手间 虽然 该 有 的 都 有 ， 但 装修 简陋 。     酒店 人员 的 服务 80 分 ， 不要 和 四星级 五星级 比较 啦 。     打车 到 虹桥机场 18 元 ， 从 机场 来时 被 司机 绕 了 弯子 ， 花掉 33 元 。 大家 注意 。      ,1,0
  又 加配 了 一条 2G   DDR   800 的 内存 。 装 了 XP   DELL   OEM 版 。 速度 没有 问题 。 我 平常 就是 一些 文字处理 。 WI - FI 信号 很 好 ， 比 我 上次 使用 的 D630 要强 一些 。    ,1,0
和 一般 的 游记 很 不 一样 ， 从 画家 独到 的 角度 叙述 所见所闻 ， 亲身 感想 ， 以及 针砭 时事 。 让 人 感到 耳目一新 。 里面 主要 有 法国 和 意大利 两 部分 ， 个人 觉得 意大利 的 那 部分 写 的 要 比 法国 的 要 好 得 很多 ， 感觉 比较 像 个 住客 （ 原来 他 连 房子 都 买 了 ） 以 主观 深入 的 心情 叙述 见闻 ， 而且 可以 感觉 到 他 是 真正 喜欢 意大利 这个 地方 。 而 法国 的 部分 感觉 像是 交 作业 的 游记 ， 完全 像是 一个 短期 的 游客 、 一个 过客 。,1,0
  质量 做工 都 不是 很差 ， 大家 说 的 音箱 问题 没有 仔细 测试 ， 再则 音箱 本来 就是 笔记本 的 弱项 ， 能 出声 就行了 ， 没有 太高 要求 。   外形 比较 中庸 ， 适合 要求 普通 的 人 ， 想 最求 个性 可以 绕道 了 。   电池 待机 还 没 测试 。 应该 很 普通 吧 。    ,1,0
这 是 本 很 不错 的 穿越 文 。 前世 的 程菁 穿越 成 了 风城 相府 三 小姐 青萝 ， 她 只 想 平平淡淡 的 生活 ， 好好 孝顺 她 的 美貌 娘亲 ， 但 她 是 相府 的 千金 ， 父亲 为了 相位 ， 为了 荣华富贵 。 青萝 就是 他 攀富 的 筹码 ， 故 她 想 平凡 都 是 不 可能 的 了 。 所幸 的 是 她 碰到 了 子 离 ， 温柔体贴 ， 但 最后 为了 江山 不得不 放弃 了 她 ， 心中 的 最 爱 。 刘珏 ， 霸道 而 又 玩世不恭 ， 从 先前 的 误会 到 后来 的 两情相悦 ， 中间 的 曲折 让 人 看 了 裕 罢 不能 。 作者 这篇文 写 的 真是 不错 。,1,0
  机器 总体 来说 非常 快 ， SSD 的 速度 简直 是 飞速 。 本来 还 想 再加 1G 内存 ， 现在 看来 完全 无 必要 。 装上 xp ， 用 office   2007 ， 打开 文件 啥 的 ， 比 我 的 T61 速度 还要 快 。    ,1,0
在 青岛 ， 这个 酒店 真的 只能 说 是 很 一般 ， 位置 还 可以 ， 但 门口 非常 不好 叫车 ， 其实 等 着 很多 车 但 只 去 机场 ， 市区 短途 的 他们 都 不 去 ， 礼宾 部 也 视而不见 。 服务 来讲 在 沿海 城市 的 众多 酒店 中 很 一般 ， 没什么 特色 。 相信 在 青岛 有 很多 更好 的 选择 ！              ,1,0
此次 （ 第 N + 1 次 ） 入住 ， 虽然 本人 预先 已经 而且 是 特意 在 携程 的 订单 上 注明 “ 请 务必 通知 酒店 在 房间内 为 本人 准备 一个 行李架 ” ， 但 办理 入住 手续 的 时候 还是 发现 酒店 并 没有 准备 好 。 。 。     所幸 前台 一个 名叫 Angela 的 美丽 经理 及时 做 了 妥善处理 ， 本人 比较满意 ， 在 此 也 对 其 （ 请 注意 ， 是 对 Angela 本人 ， 而 不是 对 酒店 ） 表示感谢 ！      ,1,0
"好 迷糊 的 一只 兔子 呀 , 我 不 知道 我 是 谁 , 很 喜欢 他 迷惘 的 样子 , 不断 地 追问 , ? 我 是 一只 猴子 吗 ? ” “ 我 是 一只 豪猪 吗 ？ ” “ 我 是 一只 獾 吗 ？ ” “ 我 应该 住 在 山洞 里 吗 ？ ” “ 我 应该 住 在 鸟窝 里 吗 ？ ” “ 我 应该 住 在 蜘蛛网 上 吗 ？ ” “ 我要 鱼 吗 ？ ” ． ． ． ． ． ． 可是 这样 一只 迷糊 的 兔子 ， 在 面临 危 临时 却 毫不犹豫 ， 飞 起 大脚 ， 狠命 一 踢 ， 呜 啦 ， 兔子 成 了 英雄 了 ！",1,0
我 是 买 了 第一辑 之后 ， 看 儿子 那么 喜欢 ， 就 把 后 三辑 全部 买回来 了 ， 《 我 的 第一 本书 》 与 《 会 讲故事 的 单词 书 》 《 会 跳 的 图画 词典 》 三 本书 会 有些 单词 场景 重复 ， 但 不 影响 他 本身 的 价值 。 我 的 英文 基础 不怎么 好 ， 在 海外 生活 的 一段时间 了 ， 学 单词 就 从 《 会 讲故事 的 单词 书 》 学起 了 。 总 的 想 说 ， 男孩 如果 喜欢 车 ， 就 给 他 买 这个 系列 的 书 ， 准是 没错 。 我 儿子 现在 二岁 半 ， 《 轱辘 轱辘 转 》 已经 被 他 翻烂 了 。,1,0
"又 一次 入住 , 服务 一如既往 , 无可挑剔 , 但 就是 携程 的 价格 有点 贵 了 ~      ",1,0
"叶海花 , 不是 绝色美女 , 用心 用情 , 认真 的 活 , 认真 的 爱 , 不管不顾 , 只 为了 自己 的 心 , 而 不是 其它 的 杂物 ! 而云峥 给 了 她 一个 女孩子 能 得到 的 最好 的 爱情 , 宽容 , 尊重 , 宠爱 . 没有 教育 和 改造 , 这是 一份 书中 才 有 的 爱情 吧 !",1,0
